X,longitude,latitude,lek_id,date,date_prev,date_curr,nnd_to_prev
2,74.436644537756,27.8001345891618,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,9.338296833112052
3,74.4362908467931,27.800098679379,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,6.657368565764074
4,74.4369828161477,27.8000032167748,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,4.995681779855024
5,74.436701296843,27.7998878956989,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,1.758508855520838
6,74.4369080596628,27.7992211627385,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,0.7386754312039885
7,74.4369926598118,27.7994338227307,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,3.134856708389086
8,74.4367999924493,27.7993583201231,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,4.257492307718501
9,74.4365727107728,27.7994240772405,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,2.0382382984843423
10,74.436559570419,27.799650844116,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,6.789759659619306
11,74.4367853176383,27.7996077737859,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,3.3265551934552335
12,74.437053530917,27.7996978006391,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,4.1105139560445885
13,74.4363704786958,27.799868890412,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,3.0569500618199412
14,74.4363154953351,27.7993725873418,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,4.021380809339184
15,74.4365346436884,27.7992778173158,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,1.310139906501845
16,74.4367120032424,27.7992135509638,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,4.980073723636994
17,74.4372185998073,27.7993079889504,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,10.721364875455519
18,74.4370853350044,27.7991380330878,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,1.5538038936821525
19,74.4363940669813,27.7990556465875,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,5.981065277477708
20,74.4362193389482,27.7991847234122,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,2.208858757947787
21,74.4365985663181,27.7990212632837,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,1.6674559649530902
22,74.43678508831,27.7990501446115,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,2.5467367349297247
23,74.4364629231016,27.7991847530849,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,2.3113835293596314
24,74.4369258513956,27.799554375018,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,8.8562870569794665
25,74.4371223237387,27.7994294807858,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,12.833834488165836
26,74.4368380038483,27.7994919443639,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,6.029989129979847
27,74.4367929231197,27.7997446199855,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,7.454483410532287
28,74.4365855954731,27.799930181227,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,8.250933031678493
29,74.4366334973538,27.8002702291769,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,14.755743946009591
30,74.4363067317627,27.7995143522247,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,2.4806826175953294
31,74.4361912706907,27.7996502075177,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,7.407126385999486
32,74.4360711392222,27.7994712904823,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,2.3361428958344743
33,74.436860274518,27.7998368567005,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,4.929144706602106
34,74.4371933991906,27.7995810744454,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,2.356770186420072
35,74.4361946441499,27.7998577187242,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,7.84751674364286
36,74.4364866627343,27.800038453531698,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,6.822729088394391
37,74.4365184160692,27.7997396664831,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,11.489694088139219
38,74.4369006196277,27.799672106981,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,3.7265047810209038
39,74.4368118246814,27.799986269384,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,2.755397246600999
40,74.4363172636126,27.7997001815943,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,9.14361242630976
41,74.4372915045874,27.7994096598275,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,2.6421089343327635
42,74.4374375119685,27.7995042752396,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,2.1488907162204764
43,74.4376177579251,27.7997165629875,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,6.752635213042005
44,74.4375456537438,27.7994507279222,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,11.583695978183579
45,74.4376859729449,27.7993904939248,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,1.051166514508869
46,74.4378432667757,27.799238560722,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,10.421904586228074
47,74.4380494509508,27.7991796955132,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,8.765586520340742
48,74.4379639193747,27.7991603295638,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,0.9174518621916982
49,74.4381768152226,27.7991146463665,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,10.477370752244076
50,74.4382745076363,27.7989788676329,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,14.867494406810756
51,74.4378253405168,27.7989621224012,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,5.112185003415799
52,74.4375261533806,27.7992816568734,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,3.802234729456064
53,74.4380656241001,27.7987594458779,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,20.00434299990199
54,74.4374278813716,27.7992135762566,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,0.5910312501043191
55,74.4374055474822,27.7989962861915,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,4.781842849546898
56,74.4373550705436,27.7987028824044,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,0.36039591059597975
57,74.4379582670244,27.7986562322588,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,5.78408808575576
58,74.4377987392546,27.7986774913463,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,16.699146419945816
59,74.437759479565,27.7988392032083,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,1.605127448828712
65,74.4375663622841,27.7988543654787,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,1.4133308086384886
66,74.4372699180796,27.7991730615248,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,0.455366148344574
67,74.4372702191516,27.799029529554,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,12.180093910684793
68,74.4370115088535,27.7988861167328,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,1.2141934094033742
69,74.4370163435763,27.799033837335,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,12.66445216399381
70,74.4372085284075,27.7988703773399,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,7.656409231179325
71,74.4368744862098,27.7989198491871,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,1.6494884296573418
72,74.4360603187738,27.7990606843248,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,1.5132701801656172
73,74.4362594126521,27.7989418942349,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,3.877139620016718
74,74.4360587552188,27.7988525226713,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,3.700896219735599
75,74.4358698812059,27.7989361268308,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,2.4554051565952117
76,74.4357088033719,27.7989930903066,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,3.012270244090676
77,74.4357905781023,27.7991182443898,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,5.140557821514443
78,74.4356045961359,27.7992131106342,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,7.506416778502419
79,74.4354208679914,27.7987901640729,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,4.3696366791271615
80,74.4357723834413,27.7987463974359,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,7.253696109087854
81,74.4363498153032,27.7987987597982,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,1.6665944426584987
82,74.4359144821949,27.7986353024242,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,4.906782336097899
83,74.4355832061479,27.7985220942739,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,3.361959376386222
84,74.4371821729807,27.7987846294068,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,2.1928914019002197
85,74.4371404214441,27.7987162547629,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,10.74876247963636
86,74.4369427600888,27.7987448007523,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,9.117943066984456
87,74.4365160572057,27.7988943373345,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,3.8786042777769056
88,74.4367008756269,27.798840337318,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,4.534813109692603
89,74.4375759977471,27.7985905802039,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,8.559276790623882
90,74.4373889773094,27.7984926509433,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,4.637695832658708
91,74.4370463794266,27.7986266351146,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,0.5240054322432288
92,74.4372514128119,27.7984328701009,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,8.463901624062709
93,74.4370490883973,27.798457371247,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,10.759300463273469
94,74.4371626803138,27.7986144614581,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,11.016423767060916
95,74.4369701240151,27.7984139916921,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,3.7739704389651143
96,74.436773999024,27.7986313974544,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,2.7777665060976773
97,74.4367992169663,27.7984834552557,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,2.929240710073663
98,74.436652825352,27.7984189288137,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,3.932610409189817
99,74.4365913489702,27.7986483298651,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,1.6392829937646516
100,74.4363927351351,27.7985159272031,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,0.5570134317849449
101,74.4362958723459,27.7986935560277,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,12.480190775497116
102,74.4362032860294,27.7986076956392,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,5.948724084706818
103,74.4360091336849,27.7984885429393,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,0.4749247000180575
104,74.4361919704999,27.7984319587438,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,14.565591284795648
105,74.4364853337819,27.7983860762499,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,8.556260147513823
106,74.4362308864981,27.7982940741792,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,4.566982199072388
107,74.4359152299804,27.7983302849366,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,7.775915484596512
108,74.4356044224217,27.7982338688679,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,5.504301905810768
109,74.4359448302805,27.798130952323,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,19.176386288237964
110,74.4358432225987,27.7982995284644,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,1.2781543202720396
111,74.4361953976015,27.7981149241654,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,5.768728487288309
112,74.4364078464457,27.7979782025498,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,5.616289365109115
113,74.4366380391519,27.798070994217,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,0.8672114320596874
114,74.4363626724677,27.7982507485538,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,2.1407858990606212
115,74.4364384717337,27.7981416149666,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,5.966504241268811
116,74.4365799208256,27.7982405868725,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,5.70042307254007
117,74.436163388816,27.7978279768202,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,13.70096947928026
118,74.4360461915698,27.7979096014635,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,1.3355482522385025
119,74.4363066418389,27.7974622748642,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,4.2981253849361165
120,74.4358844633447,27.7978129716659,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,0.9295072530623364
121,74.435876938177,27.7975844817639,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,21.01470092042654
123,74.436534460693,27.7976662796893,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,5.757790002858401
124,74.4368658103041,27.7977878552205,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,1.7765283040777458
125,74.4369631011585,27.7976349346208,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,0.9619582982938191
127,74.4365893510848,27.7978887643614,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,4.521533982839407
129,74.4369079920628,27.7982163126428,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,3.875631723049445
130,74.4371435119368,27.7980799636733,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,1.390991045045266
131,74.4371050093042,27.7982629381731,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,7.2141559045473
132,74.4375115775912,27.7981019478655,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,4.658731272356346
133,74.4373489184729,27.7981367612,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,4.847086774357002
134,74.4374333521994,27.7982417391007,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,13.30690943427994
135,74.4375113984344,27.7984997331881,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,13.050463704442418
136,74.4376899060081,27.7982763834666,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,9.163686596028928
137,74.4376359132632,27.7984526492481,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,0.28849773922609023
138,74.4374788899447,27.7983603982463,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,18.450331968154586
139,74.4381884479545,27.7989054782875,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,8.351000370936653
140,74.4379412714379,27.7982032822076,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,7.951142167178867
141,74.4379197663353,27.7984417009445,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,1.4922071832405104
142,74.4376777793705,27.7980283397316,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,4.7244672491045785
143,74.4377581532232,27.7977766677095,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,6.131041405654154
144,74.4375479789087,27.7976183026623,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,5.29497718444546
145,74.4373021258347,27.7979352637536,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,18.56802685896014
146,74.4371498216302,27.7978675997784,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,13.379760049980037
147,74.4375158338671,27.7977603762744,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,13.768287746114039
148,74.4372700799554,27.7976367041593,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,1.2346556412178988
149,74.4372882619896,27.800319813309,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,0.12571014688119894
151,74.4374560368066,27.79997610216,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,1.4301234830261813
152,74.4374417450255,27.800242650997,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,7.016018208744731
153,74.4376842461077,27.799973680698,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,5.792176678007934
154,74.4372620558029,27.7997196257222,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,5.027080053598754
155,74.4372658105704,27.799956302133,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,6.923222564539708
156,74.4358263871268,27.7995534172627,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,1.5473758409500418
157,74.4355066852559,27.7997936798378,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,0.18757938849047484
158,74.4359325724869,27.8001401574878,Tal Chhapar,2018-11-01,2018-01-01,2018-11-01,7.731594073070338
0,74.436058284518,27.7988440438004,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,0.9404001460911486
1,74.4358775417064,27.7989459755493,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,1.3265523735463696
2,74.4357375885402,27.798750154164,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,3.4527591684971615
3,74.4360709590667,27.7987052737005,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,16.355908634765104
4,74.4359028512198,27.7986593476179,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,2.899600274108476
5,74.4356019239845,27.7985257942989,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,1.8888732787772984
6,74.4359912130922,27.7984769245077,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,2.1846925208149957
7,74.4358400874997,27.7984625227753,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,16.412783771459278
8,74.4358517379376,27.7982953661313,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,0.9572074359801174
9,74.4356117889465,27.7983643422256,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,14.47153619782314
10,74.4362241045075,27.7982993467884,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,0.8874043312740608
11,74.4358895207492,27.7981289898212,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,5.45281655129795
13,74.4361922472772,27.7981247033204,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,1.12687148883672
14,74.4361709146163,27.7978352845984,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,1.0977018004510424
15,74.4364218880819,27.7979613853253,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,2.3203209020441258
16,74.4358979513952,27.7978225114889,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,1.697712695518762
17,74.4365099657523,27.7976309270479,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,4.599924781517778
20,74.436017403262,27.7990805869309,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,4.7678929509149555
21,74.4361687469462,27.7990087258304,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,11.600766932040067
22,74.4362208263993,27.7991679695392,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,1.8617040376147864
23,74.436387536333,27.7990202294638,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,3.9757645069852603
24,74.4362367511635,27.7988878523104,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,6.389223802511756
25,74.436325357859,27.7988155533832,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,3.043905038261385
26,74.4361989929894,27.7986262788305,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,2.1015636989879294
27,74.4363335590045,27.7986809546738,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,3.966222184520933
28,74.4363930949125,27.7985247303673,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,0.9758239979475192
29,74.4366123619021,27.7986532765623,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,2.1412551489209477
30,74.4367957867932,27.7986229290448,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,2.3423366269579593
31,74.4367717202002,27.798485522624,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,2.718331332580303
32,74.4366384601228,27.7984244449941,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,1.541395685618084
33,74.436565879219,27.798273740598,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,3.9244856146176894
34,74.4366689670935,27.7980970799059,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,4.199100599988492
35,74.436828261403,27.7983247732501,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,14.354246249644659
36,74.4364404932044,27.799176922953,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,2.373680764813812
37,74.4363028146543,27.7993742531089,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,1.262701512531144
38,74.4364874781612,27.7995795922593,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,10.617564932882427
39,74.4359797650466,27.7993266630131,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,18.37662238086437
40,74.4360991917915,27.7996584699758,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,9.116527008237966
41,74.4361641271284,27.799431422517,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,10.169110859839636
42,74.4363414082989,27.7995128726272,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,3.4198340049410536
43,74.4366786933997,27.7992127919907,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,3.282360050817068
44,74.4365132332166,27.7993984661367,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,6.509762062819745
45,74.4363239718776,27.7998301021138,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,6.280972062980057
46,74.4365789008623,27.7996954901931,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,5.299631066428885
47,74.4365740553496,27.7999307847052,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,1.138749993934164
48,74.436651519613,27.8001334671244,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,0.6989036494708764
49,74.4368408171157,27.7996268602114,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,5.861716595384943
50,74.4369552828379,27.7998182760258,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,9.582682485633969
51,74.436819107762,27.7998021811077,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,5.585687701892931
52,74.436639490908,27.7995026538714,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,10.91061837831545
53,74.4368609899258,27.7994547543663,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,4.701013301889219
54,74.4366515507036,27.7993548324379,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,10.915827240484477
55,74.4368087428852,27.7993423381699,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,1.9691119388272598
56,74.4365427415188,27.7992656677085,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,1.564523872504954
57,74.4366063694084,27.7990212178291,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,0.7686839947798361
58,74.4364953334109,27.7989051220491,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,2.365344580096583
59,74.4367067013198,27.7988407658637,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,0.5758389837441432
60,74.4367888503716,27.79903286478,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,1.9497363646407937
61,74.4370426395079,27.799547599216,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,11.528977041540694
62,74.4369930804796,27.7994341443513,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,0.05464922626685165
63,74.4370381586295,27.7992959505349,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,15.26041522894016
64,74.4369080472577,27.7992319806815,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,1.1983701865222351
65,74.4371387135062,27.7994342961518,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,1.7003572435948766
66,74.4372694972803,27.7995670152852,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,7.6563142907810775
67,74.4371868868526,27.7995651453088,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,1.8775623046947942
68,74.4374325134492,27.7994817712618,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,2.5410657200715425
69,74.4373022413789,27.7994071197875,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,1.0944453025855807
70,74.4372349155932,27.7993031162384,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,1.6954524256902943
71,74.4374582645201,27.7992702072502,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,6.806797817054113
72,74.4372883343365,27.7991848312426,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,2.2340622857580006
73,74.4370865396525,27.7991384601049,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,0.1277480489977758
74,74.436976099553,27.7990360832568,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,3.972160280412622
75,74.4371324351651,27.7990002987887,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,12.024325706809366
76,74.4372527052181,27.7990132831056,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,2.493094637617449
77,74.4372474929778,27.7988525809536,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,4.315003516433893
78,74.437020262417,27.7988721945211,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,1.766942922308495
79,74.4371471450845,27.7987251652493,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,1.1886934897854822
80,74.4373676232459,27.7989762969395,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,4.3427870024111686
81,74.4374094053143,27.798820708871,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,14.107176943628522
82,74.437357461282,27.7986986549037,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,0.52418926821409
83,74.4368935940425,27.798723780637,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,5.373942435091404
84,74.4370383442763,27.7986298611151,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,0.868463420731571
85,74.4369606896088,27.7984171978397,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,0.9949227142160298
86,74.437202516266,27.7985358140432,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,9.555235937044555
87,74.4374264302008,27.7985902629375,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,11.425167939482344
88,74.4371742854996,27.7986216237096,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,1.3915529999929719
89,74.4373925904523,27.7984917182347,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,0.37061887093125234
90,74.4372675836709,27.7984207876166,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,2.080624711005468
91,74.4371370089898,27.798349817119,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,10.127198622497055
92,74.4369105448884,27.798212656087,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,0.47677335484474787
93,74.437382530584,27.7997623183671,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,12.775284333114012
94,74.4374523693789,27.7996162124243,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,12.486038449349008
95,74.4376085855737,27.7997109554596,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,1.0964753260880413
96,74.4376567274319,27.7996006955328,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,13.39710299844881
97,74.4376897893973,27.7993823996951,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,0.9722728996607402
98,74.4379153162679,27.7994659497373,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,24.0887969675759
100,74.4374687427672,27.7990901709296,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,12.120953193533781
101,74.4377640938895,27.7992538031477,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,7.9798368362751475
102,74.4376865002896,27.7991089285832,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,21.087720652160268
103,74.4376265580944,27.7989950948072,Tal Chhapar,2019-10-01,2018-11-01,2019-10-01,16.67912020195706
