"r","g","lek_id","data_label","date","n_points","r_max_used","ref_median_nn"
36.5714901862219,0.955890713849853,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
36.8464637966446,0.954376022579172,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
37.1214374070673,0.952795302621939,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
37.39641101749,0.95209734685957,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
37.6713846279128,0.953783627451408,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
37.9463582383355,0.956611308604727,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
38.2213318487582,0.959634318614621,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
38.4963054591809,0.962690119591895,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
38.7712790696037,0.96771470182892,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
39.0462526800264,0.97436343859687,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
39.3212262904491,0.980574962215975,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
39.5961999008718,0.98659273369803,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
39.8711735112945,0.992227945696518,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
40.1461471217173,0.996544647226545,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
40.42112073214,0.9998550878326,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
40.6960943425627,1.00251955453038,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
40.9710679529854,1.00358527230214,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
41.2460415634081,1.0036544631804,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
41.5210151738309,1.00379404903105,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
41.7959887842536,1.00388371168143,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
42.0709623946763,1.00340096000022,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
42.345936005099,1.00248396550786,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
42.6209096155217,1.00193872473024,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
